rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1598331930698385389,,7626,,1598331930,697283655,"""navsat_link""",,2,1,24.7685666667,55.37009,81.44,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331930748101117,,7627,,1598331930,747191514,"""navsat_link""",,2,1,24.7685666667,55.37009,81.44,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331930798326054,,7628,,1598331930,797207461,"""navsat_link""",,2,1,24.7685666667,55.37009,81.45,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331930848174685,,7629,,1598331930,847169417,"""navsat_link""",,2,1,24.7685666667,55.37009,81.44,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331930898455592,,7630,,1598331930,897379016,"""navsat_link""",,2,1,24.7685666667,55.37009,81.44,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331930948011536,,7631,,1598331930,947136354,"""navsat_link""",,2,1,24.7685666667,55.37009,81.44,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331930998143805,,7632,,1598331930,997115044,"""navsat_link""",,2,1,24.7685666667,55.37009,81.44,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331931048186301,,7633,,1598331931,47095797,"""navsat_link""",,2,1,24.7685666667,55.37009,81.44,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331931102004295,,7634,,1598331931,101002417,"""navsat_link""",,2,1,24.7685666667,55.37009,81.45,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331931147813489,,7635,,1598331931,146944223,"""navsat_link""",,2,1,24.7685666667,55.37009,81.44,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931197945640,,7636,,1598331931,196962689,"""navsat_link""",,2,1,24.7685666667,55.37009,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931248015632,,7637,,1598331931,246967931,"""navsat_link""",,2,1,24.7685666667,55.37009,81.44,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931297778974,,7638,,1598331931,296850658,"""navsat_link""",,2,1,24.7685666667,55.37009,81.44,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931347970334,,7639,,1598331931,346870402,"""navsat_link""",,2,1,24.7685666667,55.37009,81.44,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931398030198,,7640,,1598331931,397079220,"""navsat_link""",,2,1,24.7685666667,55.37009,81.44,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931447738045,,7641,,1598331931,446760460,"""navsat_link""",,2,1,24.7685666667,55.37009,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931497949357,,7642,,1598331931,496798019,"""navsat_link""",,2,1,24.7685666667,55.37009,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931547801573,,7643,,1598331931,546786342,"""navsat_link""",,2,1,24.7685666667,55.37009,81.44,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931598700330,,7644,,1598331931,597766706,"""navsat_link""",,2,1,24.7685666667,55.37009,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931647658506,,7645,,1598331931,646710940,"""navsat_link""",,2,1,24.7685666667,55.37009,81.44,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931697787950,,7646,,1598331931,696664302,"""navsat_link""",,2,1,24.7685666667,55.37009,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931747875571,,7647,,1598331931,746875571,"""navsat_link""",,2,1,24.7685666667,55.37009,81.46,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931797576557,,7648,,1598331931,796655248,"""navsat_link""",,2,1,24.7685666667,55.37009,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931847565874,,7649,,1598331931,846593185,"""navsat_link""",,2,1,24.7685666667,55.37009,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931897563650,,7650,,1598331931,896584060,"""navsat_link""",,2,1,24.7685666667,55.37009,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931947565265,,7651,,1598331931,946587497,"""navsat_link""",,2,1,24.7685666667,55.37009,81.46,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331931997457264,,7652,,1598331931,996509379,"""navsat_link""",,2,1,24.7685666667,55.37009,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331932047684703,,7653,,1598331932,46625289,"""navsat_link""",,2,1,24.7685683333,55.37009,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
