rosbagTimestamp,linear,x,y,z,angular,x,y,z
1598331661914743346,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331661996819376,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331662069298849,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331662141558232,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331662223604798,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331662296034571,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331662368644548,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331662409556974,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331662450567987,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331662482176201,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331662564302018,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331662636671123,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331662709008286,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331662791119101,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331662863621228,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331662936142150,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331663018155761,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331663090884352,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331663163173526,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331663204205303,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331663245454916,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331663276605221,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331663358951226,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331663431279075,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331663503745895,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331663585816232,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331663658063114,,0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331663730705974,,0.234368637204,0.0,0.0,,0.0,0.0,-0.0
1598331663812785420,,0.372090369463,0.0,0.0,,0.0,0.0,-0.0
1598331663885202085,,0.442159384489,0.0,0.0,,0.0,0.0,-0.0
1598331663958289053,,0.459072589874,0.0,0.0,,0.0,0.0,-0.0
1598331664039778202,,0.524309158325,0.0,0.0,,0.0,0.0,-0.0
1598331664111924160,,0.596794307232,0.0,0.0,,0.0,0.0,-0.0
1598331664184534325,,0.618539869785,0.0,0.0,,0.0,0.0,-0.0
1598331664225569813,,0.625788390636,0.0,0.0,,0.0,0.0,-0.0
1598331664266723445,,0.683776438236,0.0,0.0,,0.0,0.0,-0.0
1598331664298090263,,0.683776438236,0.0,0.0,,0.0,0.0,-0.0
1598331664380515160,,0.700689673424,0.0,0.0,,0.0,0.0,-0.0
1598331664452734644,,0.722435235977,0.0,0.0,,0.0,0.0,-0.0
1598331664525077426,,0.722435235977,0.0,0.0,,0.0,0.0,-0.0
1598331664607343849,,0.722435235977,0.0,0.0,,0.0,0.0,-0.0
1598331664679698194,,0.753845453262,0.0,0.0,,0.0,0.0,-0.0
