rosbagTimestamp,linear,x,y,z,angular,x,y,z
1598331627470285773,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331627511196106,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331627555175543,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331627640541127,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331627725523695,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331627766619893,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331627810882013,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331627895959750,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331627981059482,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331628022178588,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331628066089292,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331628151273886,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331628236264372,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331628277458536,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331628321381296,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331628406549694,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331628491747457,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331628532739919,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331628576796185,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331628661879015,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1598331628746967744,,0.154634952545,0.0,0.0,,0.0,0.0,-0.0
1598331628788052229,,0.405916810036,0.0,0.0,,0.0,0.0,-0.0
1598331628832000826,,0.41558149457,0.0,0.0,,0.0,0.0,-0.0
1598331628917086584,,0.625788390636,0.0,0.0,,0.0,0.0,-0.0
1598331629002094247,,0.710354328156,0.0,0.0,,0.0,0.0,-0.0
1598331629043331474,,0.736932218075,0.0,0.0,,0.0,0.0,-0.0
1598331629087604687,,0.727267563343,0.0,0.0,,0.0,0.0,-0.0
1598331629172317712,,0.722435235977,0.0,0.0,,0.0,0.0,-0.0
1598331629257709564,,0.749013125896,0.0,0.0,,0.0,0.0,-0.0
1598331629299112290,,0.83357912302,0.0,0.0,,0.0,0.0,-0.0
1598331629343047382,,0.83357912302,0.0,0.0,,0.0,0.0,-0.0
1598331629384134599,,0.850492358208,0.0,0.0,,0.0,0.0,-0.0
1598331629428111418,,0.855324685574,0.0,0.0,,0.0,0.0,-0.0
1598331629513250483,,0.850492358208,0.0,0.0,,0.0,0.0,-0.0
1598331629554378847,,0.855324685574,0.0,0.0,,0.0,0.0,-0.0
1598331629598281127,,0.855324685574,0.0,0.0,,0.0,0.0,-0.0
1598331629639564992,,0.860157072544,0.0,0.0,,0.0,0.0,-0.0
1598331629683403384,,0.867405593395,0.0,0.0,,0.0,0.0,-0.0
1598331629768666374,,0.867405593395,0.0,0.0,,0.0,0.0,-0.0
1598331629809654844,,0.855324685574,0.0,0.0,,0.0,0.0,-0.0
1598331629853751113,,0.850492358208,0.0,0.0,,0.0,0.0,-0.0
1598331629894847066,,0.823914468288,0.0,0.0,,0.0,0.0,-0.0
1598331629938974059,,0.823914468288,0.0,0.0,,0.0,0.0,-0.0
1598331630023790004,,0.828746795654,0.0,0.0,,0.0,0.0,-0.0
1598331630064953771,,0.886734843254,0.0,0.0,,0.0,0.0,-0.0
1598331630108936346,,0.89156717062,0.0,0.0,,0.0,0.0,-0.0
1598331630150431247,,0.930225968361,0.0,0.0,,0.0,0.0,-0.0
1598331630194508811,,0.939890623093,0.0,0.0,,0.0,0.0,-0.0
1598331630279599169,,0.973717033863,0.0,0.0,,0.0,0.0,-0.0
1598331630320625758,,1.00029492378,0.0,0.0,,0.0,0.0,-0.0
1598331630364976245,,1.00512731075,0.0,0.0,,0.0,0.0,-0.0
1598331630406027262,,1.00512731075,0.0,0.0,,0.0,0.0,-0.0
1598331630449915363,,1.00512731075,0.0,0.0,,0.0,0.0,-0.0
1598331630535177951,,1.00029492378,0.0,0.0,,0.0,0.0,-0.0
1598331630620242496,,0.995462596416,0.0,0.0,,0.0,0.0,-0.0
1598331630661207051,,1.00029492378,0.0,0.0,,0.0,0.0,-0.0
1598331630705364093,,1.00029492378,0.0,0.0,,0.0,0.0,-0.0
1598331630790478461,,1.00512731075,0.0,0.0,,0.0,0.0,-0.0
1598331630875456488,,1.00029492378,0.0,0.0,,0.0,0.0,-0.0
1598331630916542765,,1.00029492378,0.0,0.0,,0.0,0.0,-0.0
1598331630960528740,,1.00512731075,0.0,0.0,,0.0,0.0,-0.0
1598331631045926240,,1.00029492378,0.0,0.0,,0.0,0.0,-0.0
1598331631131147695,,1.00029492378,0.0,0.0,,0.0,0.0,-0.0
1598331631172072788,,1.00029492378,0.0,0.0,,0.0,0.0,-0.0
1598331631216376032,,0.995462596416,0.0,0.0,,0.0,0.0,-0.0
1598331631301420584,,0.983381748199,0.0,0.0,,0.0,0.0,-0.0
1598331631386485786,,1.00029492378,0.0,0.0,,0.0,0.0,-0.0
1598331631427761453,,1.02687287331,0.0,0.0,,0.0,0.0,-0.0
1598331631471808334,,1.02687287331,0.0,0.0,,0.0,0.0,-0.0
1598331631556843395,,1.02204048634,0.0,0.0,,0.0,0.0,-0.0
1598331631642007933,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331631683151881,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331631727165138,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331631812205998,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331631897503736,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331631938675922,,1.02204048634,0.0,0.0,,0.0,0.0,-0.0
1598331631982664949,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331632067699617,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331632152606304,,1.02687287331,0.0,0.0,,0.0,0.0,-0.0
1598331632193804129,,1.02687287331,0.0,0.0,,0.0,0.0,-0.0
1598331632237701213,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331632279329395,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331632323183102,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331632408170016,,1.03170526028,0.0,0.0,,0.0,0.0,-0.0
1598331632449298156,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331632493665920,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331632534782852,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331632578800893,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331632663702720,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331632705079785,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331632749085158,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331632790234870,,1.06553161144,0.0,0.0,,0.0,0.0,-0.0
1598331632834118862,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331632919230160,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331632960406687,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331633004313236,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331633045442258,,1.05345070362,0.0,0.0,,0.0,0.0,-0.0
1598331633089420298,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331633174546969,,1.05345070362,0.0,0.0,,0.0,0.0,-0.0
1598331633215687381,,1.05345070362,0.0,0.0,,0.0,0.0,-0.0
1598331633259610873,,1.05345070362,0.0,0.0,,0.0,0.0,-0.0
1598331633300762412,,1.05345070362,0.0,0.0,,0.0,0.0,-0.0
1598331633344761801,,1.05345070362,0.0,0.0,,0.0,0.0,-0.0
1598331633429856032,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331633514901827,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331633556335538,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331633600282122,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331633685386656,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331633770645683,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331633811529922,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331633855610362,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331633940813130,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331634025821823,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331634066858091,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331634110984507,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331634195939189,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331634280934809,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331634322180087,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331634366114129,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331634451349180,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331634536381719,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331634577427788,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331634621550189,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331634706742553,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331634791677955,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331634832939760,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331634876827773,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331634961853618,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331635046931368,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331635088138574,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331635132182744,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331635217183052,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331635302527370,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331635367620336,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331635408758508,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331635449881960,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331635481277489,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331635563386554,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331635635953876,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331635708473870,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331635790503159,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331635862789963,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331635935276618,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331636017398696,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331636089737101,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331636162119374,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331636244033569,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331636316672948,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331636389214129,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331636430240607,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331636471331109,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331636502709893,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331636584757504,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331636657008427,,1.02687287331,0.0,0.0,,0.0,0.0,-0.0
1598331636729652020,,1.02687287331,0.0,0.0,,0.0,0.0,-0.0
1598331636811624441,,1.02687287331,0.0,0.0,,0.0,0.0,-0.0
1598331636884437734,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331636956727382,,1.02204048634,0.0,0.0,,0.0,0.0,-0.0
1598331637038785584,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331637111104651,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331637183547711,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331637224561659,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331637265610370,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331637297103186,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331637379229033,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331637451515307,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331637524284798,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331637606247017,,1.00995969772,0.0,0.0,,0.0,0.0,-0.0
1598331637678685879,,0.988214075565,0.0,0.0,,0.0,0.0,-0.0
1598331637751261633,,0.983381748199,0.0,0.0,,0.0,0.0,-0.0
1598331637833300818,,0.973717033863,0.0,0.0,,0.0,0.0,-0.0
1598331637905676175,,0.95680385828,0.0,0.0,,0.0,0.0,-0.0
1598331637978301156,,0.89156717062,0.0,0.0,,0.0,0.0,-0.0
1598331638019261493,,0.881902515888,0.0,0.0,,0.0,0.0,-0.0
1598331638060223251,,0.855324685574,0.0,0.0,,0.0,0.0,-0.0
1598331638091798346,,0.850492358208,0.0,0.0,,0.0,0.0,-0.0
