rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1598331699256191218,,6789,,1598331699,255160064,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.42,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331699307287918,,6790,,1598331699,306322184,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.42,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331699356110567,,6791,,1598331699,355203885,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.43,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331699407306388,,6792,,1598331699,406180789,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.43,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331699457062411,,6793,,1598331699,456078207,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.42,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331699506003726,,6794,,1598331699,505022322,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.43,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331699557046906,,6795,,1598331699,556080488,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.44,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331699607133348,,6796,,1598331699,606093567,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.42,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331699657185510,,6797,,1598331699,656122910,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.43,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331699707203481,,6798,,1598331699,706029497,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.43,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
1598331699757142746,,6799,,1598331699,756053765,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.43,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 4.0]",1
