rosbagTimestamp,linear,x,y,z,angular,x,y,z
1598331591192228127,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331591233024894,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331591274024360,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331591305383760,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331591387602381,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331591460221677,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331591532494908,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331591614697168,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331591687260405,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331591759569326,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331591841682045,,0.0845660418272,0.0,0.0,,0.0,0.0,-0.0
1598331591914031075,,0.0193293821067,0.0,0.0,,0.0,0.0,-0.0
1598331591986432561,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1598331592027726644,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1598331592068839916,,0.111143834889,0.0,0.0,,0.0,0.0,-0.0
1598331592100073354,,0.159467294812,0.0,0.0,,0.0,0.0,-0.0
1598331592182140677,,0.282692104578,0.0,0.0,,0.0,0.0,-0.0
1598331592254689090,,0.459072589874,0.0,0.0,,0.0,0.0,-0.0
1598331592327111835,,0.55571937561,0.0,0.0,,0.0,0.0,-0.0
1598331592409324564,,0.582297325134,0.0,0.0,,0.0,0.0,-0.0
1598331592481663707,,0.618539869785,0.0,0.0,,0.0,0.0,-0.0
1598331592565006537,,0.630620777607,0.0,0.0,,0.0,0.0,-0.0
1598331592606018162,,0.618539869785,0.0,0.0,,0.0,0.0,-0.0
1598331592650162115,,0.618539869785,0.0,0.0,,0.0,0.0,-0.0
1598331592735557734,,0.693441152573,0.0,0.0,,0.0,0.0,-0.0
1598331592820390831,,0.710354328156,0.0,0.0,,0.0,0.0,-0.0
1598331592861630611,,0.710354328156,0.0,0.0,,0.0,0.0,-0.0
1598331592905876742,,0.710354328156,0.0,0.0,,0.0,0.0,-0.0
1598331592990912366,,0.763510167599,0.0,0.0,,0.0,0.0,-0.0
1598331593075971669,,0.797336578369,0.0,0.0,,0.0,0.0,-0.0
1598331593117331161,,0.797336578369,0.0,0.0,,0.0,0.0,-0.0
1598331593161205721,,0.797336578369,0.0,0.0,,0.0,0.0,-0.0
1598331593246388608,,0.797336578369,0.0,0.0,,0.0,0.0,-0.0
1598331593331521554,,0.792504191399,0.0,0.0,,0.0,0.0,-0.0
1598331593372552097,,0.792504191399,0.0,0.0,,0.0,0.0,-0.0
1598331593416571729,,0.792504191399,0.0,0.0,,0.0,0.0,-0.0
1598331593501545292,,0.792504191399,0.0,0.0,,0.0,0.0,-0.0
1598331593587077403,,0.792504191399,0.0,0.0,,0.0,0.0,-0.0
1598331593628039331,,0.792504191399,0.0,0.0,,0.0,0.0,-0.0
1598331593672015329,,0.792504191399,0.0,0.0,,0.0,0.0,-0.0
1598331593713129823,,0.802168905735,0.0,0.0,,0.0,0.0,-0.0
1598331593757259379,,0.802168905735,0.0,0.0,,0.0,0.0,-0.0
1598331593842344476,,0.802168905735,0.0,0.0,,0.0,0.0,-0.0
1598331593883507043,,0.802168905735,0.0,0.0,,0.0,0.0,-0.0
1598331593927323727,,0.802168905735,0.0,0.0,,0.0,0.0,-0.0
1598331593968627020,,0.802168905735,0.0,0.0,,0.0,0.0,-0.0
1598331594012468368,,0.802168905735,0.0,0.0,,0.0,0.0,-0.0
1598331594097471252,,0.811833620071,0.0,0.0,,0.0,0.0,-0.0
1598331594138753791,,0.819082140923,0.0,0.0,,0.0,0.0,-0.0
1598331594182740978,,0.819082140923,0.0,0.0,,0.0,0.0,-0.0
1598331594223881501,,0.811833620071,0.0,0.0,,0.0,0.0,-0.0
1598331594267809720,,0.811833620071,0.0,0.0,,0.0,0.0,-0.0
1598331594352900989,,0.811833620071,0.0,0.0,,0.0,0.0,-0.0
1598331594394446829,,0.811833620071,0.0,0.0,,0.0,0.0,-0.0
1598331594438364219,,0.811833620071,0.0,0.0,,0.0,0.0,-0.0
1598331594479589257,,0.819082140923,0.0,0.0,,0.0,0.0,-0.0
1598331594523351135,,0.819082140923,0.0,0.0,,0.0,0.0,-0.0
1598331594608647934,,0.823914468288,0.0,0.0,,0.0,0.0,-0.0
1598331594649750997,,0.823914468288,0.0,0.0,,0.0,0.0,-0.0
1598331594693649361,,0.823914468288,0.0,0.0,,0.0,0.0,-0.0
1598331594734703662,,0.823914468288,0.0,0.0,,0.0,0.0,-0.0
1598331594778769186,,0.823914468288,0.0,0.0,,0.0,0.0,-0.0
1598331594863894633,,0.823914468288,0.0,0.0,,0.0,0.0,-0.0
1598331594948881414,,0.823914468288,0.0,0.0,,0.0,0.0,-0.0
1598331594990074839,,0.828746795654,0.0,0.0,,0.0,0.0,-0.0
1598331595034091722,,0.823914468288,0.0,0.0,,0.0,0.0,-0.0
1598331595119216692,,0.823914468288,0.0,0.0,,0.0,0.0,-0.0
1598331595204164836,,0.823914468288,0.0,0.0,,0.0,0.0,-0.0
1598331595245516278,,0.823914468288,0.0,0.0,,0.0,0.0,-0.0
1598331595289453904,,0.823914468288,0.0,0.0,,0.0,0.0,-0.0
1598331595374709735,,0.83357912302,0.0,0.0,,0.0,0.0,-0.0
1598331595459848819,,0.845660030842,0.0,0.0,,0.0,0.0,-0.0
1598331595500974271,,0.845660030842,0.0,0.0,,0.0,0.0,-0.0
1598331595545023898,,0.845660030842,0.0,0.0,,0.0,0.0,-0.0
1598331595630052801,,0.840827643871,0.0,0.0,,0.0,0.0,-0.0
1598331595715307421,,0.840827643871,0.0,0.0,,0.0,0.0,-0.0
1598331595756442451,,0.840827643871,0.0,0.0,,0.0,0.0,-0.0
1598331595800400395,,0.840827643871,0.0,0.0,,0.0,0.0,-0.0
1598331595885683819,,0.840827643871,0.0,0.0,,0.0,0.0,-0.0
1598331595970668000,,0.840827643871,0.0,0.0,,0.0,0.0,-0.0
1598331596011584917,,0.83357912302,0.0,0.0,,0.0,0.0,-0.0
1598331596055725435,,0.83357912302,0.0,0.0,,0.0,0.0,-0.0
1598331596140852875,,0.840827643871,0.0,0.0,,0.0,0.0,-0.0
1598331596226051055,,0.83357912302,0.0,0.0,,0.0,0.0,-0.0
1598331596267125478,,0.83357912302,0.0,0.0,,0.0,0.0,-0.0
1598331596311180306,,0.83357912302,0.0,0.0,,0.0,0.0,-0.0
1598331596396234520,,0.83357912302,0.0,0.0,,0.0,0.0,-0.0
1598331596481371760,,0.83357912302,0.0,0.0,,0.0,0.0,-0.0
1598331596522632398,,0.840827643871,0.0,0.0,,0.0,0.0,-0.0
1598331596566869885,,0.83357912302,0.0,0.0,,0.0,0.0,-0.0
1598331596651828343,,0.83357912302,0.0,0.0,,0.0,0.0,-0.0
1598331596737026176,,0.840827643871,0.0,0.0,,0.0,0.0,-0.0
1598331596778098742,,0.840827643871,0.0,0.0,,0.0,0.0,-0.0
1598331596821965677,,0.840827643871,0.0,0.0,,0.0,0.0,-0.0
