rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1598332108391566615,,8960,,1598332108,390456267,"""navsat_link""",,2,1,24.7685683333,55.3700916667,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332108441408752,,8961,,1598332108,440420991,"""navsat_link""",,2,1,24.7685683333,55.3700916667,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332108491538008,,8962,,1598332108,490395139,"""navsat_link""",,2,1,24.7685683333,55.3700916667,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332108541413988,,8963,,1598332108,540393062,"""navsat_link""",,2,1,24.7685683333,55.3700916667,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332108592357371,,8964,,1598332108,591488263,"""navsat_link""",,2,1,24.7685683333,55.3700916667,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332108641464556,,8965,,1598332108,640456589,"""navsat_link""",,2,1,24.7685683333,55.3700916667,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332108691545496,,8966,,1598332108,690506015,"""navsat_link""",,2,1,24.7685683333,55.3700916667,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332108741336084,,8967,,1598332108,740290011,"""navsat_link""",,2,1,24.7685683333,55.3700916667,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332108791427040,,8968,,1598332108,790357227,"""navsat_link""",,2,1,24.7685683333,55.3700916667,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332108841156901,,8969,,1598332108,840175311,"""navsat_link""",,2,1,24.7685683333,55.3700916667,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332108891279751,,8970,,1598332108,890248952,"""navsat_link""",,2,1,24.7685683333,55.3700916667,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332108941307191,,8971,,1598332108,940294717,"""navsat_link""",,2,1,24.76857,55.3700916667,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332108991416797,,8972,,1598332108,990331961,"""navsat_link""",,2,1,24.76857,55.3700916667,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109041246737,,8973,,1598332109,40150854,"""navsat_link""",,2,1,24.76857,55.3700916667,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109095250475,,8974,,1598332109,94142210,"""navsat_link""",,2,1,24.76857,55.3700916667,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109142114638,,8975,,1598332109,141123844,"""navsat_link""",,2,1,24.76857,55.3700916667,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109191249484,,8976,,1598332109,190109839,"""navsat_link""",,2,1,24.76857,55.3700916667,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109241234754,,8977,,1598332109,240159862,"""navsat_link""",,2,1,24.7685716667,55.3700916667,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109291392012,,8978,,1598332109,290235845,"""navsat_link""",,2,1,24.7685716667,55.3700916667,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109341068819,,8979,,1598332109,340091984,"""navsat_link""",,2,1,24.7685716667,55.3700916667,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109390966662,,8980,,1598332109,390048688,"""navsat_link""",,2,1,24.7685716667,55.3700916667,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109440956058,,8981,,1598332109,439949674,"""navsat_link""",,2,1,24.7685716667,55.3700916667,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109491239850,,8982,,1598332109,490090962,"""navsat_link""",,2,1,24.7685716667,55.3700916667,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109540931443,,8983,,1598332109,539842819,"""navsat_link""",,2,1,24.7685716667,55.3700916667,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109592005627,,8984,,1598332109,590920051,"""navsat_link""",,2,1,24.7685733333,55.3700916667,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109640879555,,8985,,1598332109,639899280,"""navsat_link""",,2,1,24.7685733333,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109691203051,,8986,,1598332109,690038960,"""navsat_link""",,2,1,24.7685733333,55.3700916667,81.48,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109741867965,,8987,,1598332109,740814352,"""navsat_link""",,2,1,24.7685733333,55.3700933333,81.48,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109790886268,,8988,,1598332109,789721310,"""navsat_link""",,2,1,24.7685733333,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109840957756,,8989,,1598332109,839963222,"""navsat_link""",,2,1,24.768575,55.3700933333,81.48,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109891699120,,8990,,1598332109,890827840,"""navsat_link""",,2,1,24.768575,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109940789555,,8991,,1598332109,939695652,"""navsat_link""",,2,1,24.768575,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332109990676943,,8992,,1598332109,989653520,"""navsat_link""",,2,1,24.768575,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110041864085,,8993,,1598332110,40882026,"""navsat_link""",,2,1,24.7685766667,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110094709514,,8994,,1598332110,93697388,"""navsat_link""",,2,1,24.7685766667,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110141528585,,8995,,1598332110,140579025,"""navsat_link""",,2,1,24.7685766667,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110191582820,,8996,,1598332110,190633848,"""navsat_link""",,2,1,24.7685766667,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110241580118,,8997,,1598332110,240607736,"""navsat_link""",,2,1,24.7685766667,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110291570354,,8998,,1598332110,290635138,"""navsat_link""",,2,1,24.7685783333,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110341494832,,8999,,1598332110,340567165,"""navsat_link""",,2,1,24.7685783333,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110391706269,,9000,,1598332110,390677139,"""navsat_link""",,2,1,24.7685783333,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110441606597,,9001,,1598332110,440621836,"""navsat_link""",,2,1,24.7685783333,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110491535084,,9002,,1598332110,490401731,"""navsat_link""",,2,1,24.76858,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110541429806,,9003,,1598332110,540501849,"""navsat_link""",,2,1,24.76858,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110592481736,,9004,,1598332110,591454204,"""navsat_link""",,2,1,24.76858,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110641445820,,9005,,1598332110,640513568,"""navsat_link""",,2,1,24.76858,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110691828956,,9006,,1598332110,690727237,"""navsat_link""",,2,1,24.76858,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110741374354,,9007,,1598332110,740414151,"""navsat_link""",,2,1,24.7685816667,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110791450143,,9008,,1598332110,790359427,"""navsat_link""",,2,1,24.7685816667,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110841536472,,9009,,1598332110,840563438,"""navsat_link""",,2,1,24.7685816667,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110891547351,,9010,,1598332110,890467257,"""navsat_link""",,2,1,24.7685816667,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110941167564,,9011,,1598332110,940197794,"""navsat_link""",,2,1,24.7685833333,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332110991264419,,9012,,1598332110,990240460,"""navsat_link""",,2,1,24.7685833333,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111041536278,,9013,,1598332111,40472012,"""navsat_link""",,2,1,24.7685833333,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111094411053,,9014,,1598332111,93271156,"""navsat_link""",,2,1,24.7685833333,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111141033937,,9015,,1598332111,140113300,"""navsat_link""",,2,1,24.768585,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111191236057,,9016,,1598332111,190092166,"""navsat_link""",,2,1,24.768585,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111241075749,,9017,,1598332111,240043145,"""navsat_link""",,2,1,24.768585,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111291135122,,9018,,1598332111,290063189,"""navsat_link""",,2,1,24.768585,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111342135917,,9019,,1598332111,341126137,"""navsat_link""",,2,1,24.768585,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111391136683,,9020,,1598332111,390033380,"""navsat_link""",,2,1,24.7685866667,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111441107493,,9021,,1598332111,440094482,"""navsat_link""",,2,1,24.7685866667,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111491176943,,9022,,1598332111,490149090,"""navsat_link""",,2,1,24.7685866667,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111541083062,,9023,,1598332111,539953346,"""navsat_link""",,2,1,24.7685883333,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111592094344,,9024,,1598332111,591138063,"""navsat_link""",,2,1,24.7685883333,55.3700933333,81.48,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111640960980,,9025,,1598332111,639864754,"""navsat_link""",,2,1,24.7685883333,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111690768272,,9026,,1598332111,689845171,"""navsat_link""",,2,1,24.7685883333,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111741170075,,9027,,1598332111,739873243,"""navsat_link""",,2,1,24.76859,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111790850772,,9028,,1598332111,789734910,"""navsat_link""",,2,1,24.76859,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111841931868,,9029,,1598332111,840796280,"""navsat_link""",,2,1,24.76859,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111890871106,,9030,,1598332111,889820694,"""navsat_link""",,2,1,24.7685916667,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111941757509,,9031,,1598332111,940686445,"""navsat_link""",,2,1,24.7685916667,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332111991742800,,9032,,1598332111,990720009,"""navsat_link""",,2,1,24.7685916667,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112040662241,,9033,,1598332112,39668202,"""navsat_link""",,2,1,24.7685933333,55.3700933333,81.48,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112093445845,,9034,,1598332112,92586449,"""navsat_link""",,2,1,24.7685933333,55.3700933333,81.48,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112141635388,,9035,,1598332112,140668727,"""navsat_link""",,2,1,24.7685933333,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112191686027,,9036,,1598332112,190668792,"""navsat_link""",,2,1,24.7685933333,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112241502511,,9037,,1598332112,240516175,"""navsat_link""",,2,1,24.768595,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112291575784,,9038,,1598332112,290426081,"""navsat_link""",,2,1,24.768595,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112341759118,,9039,,1598332112,340533079,"""navsat_link""",,2,1,24.768595,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112391579180,,9040,,1598332112,390542438,"""navsat_link""",,2,1,24.7685966667,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112441693029,,9041,,1598332112,440674909,"""navsat_link""",,2,1,24.7685966667,55.3700933333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112491687371,,9042,,1598332112,490638576,"""navsat_link""",,2,1,24.7685966667,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112541537741,,9043,,1598332112,540461682,"""navsat_link""",,2,1,24.7685983333,55.3700933333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112591857179,,9044,,1598332112,590458991,"""navsat_link""",,2,1,24.7685983333,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112641587939,,9045,,1598332112,640495544,"""navsat_link""",,2,1,24.7685983333,55.370095,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112691664854,,9046,,1598332112,690590817,"""navsat_link""",,2,1,24.7686,55.370095,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112741414522,,9047,,1598332112,740369767,"""navsat_link""",,2,1,24.7686,55.370095,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112791402406,,9048,,1598332112,790333772,"""navsat_link""",,2,1,24.7686,55.370095,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112841457913,,9049,,1598332112,840498994,"""navsat_link""",,2,1,24.7686,55.370095,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112891383293,,9050,,1598332112,890336212,"""navsat_link""",,2,1,24.7686016667,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112941162053,,9051,,1598332112,940253583,"""navsat_link""",,2,1,24.7686016667,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332112991229615,,9052,,1598332112,990189892,"""navsat_link""",,2,1,24.7686016667,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113041261847,,9053,,1598332113,40223193,"""navsat_link""",,2,1,24.7686033333,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113095202689,,9054,,1598332113,94139919,"""navsat_link""",,2,1,24.7686033333,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113141197495,,9055,,1598332113,140127703,"""navsat_link""",,2,1,24.7686033333,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113191326295,,9056,,1598332113,190288641,"""navsat_link""",,2,1,24.768605,55.370095,81.48,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113241260603,,9057,,1598332113,240023411,"""navsat_link""",,2,1,24.768605,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113291273785,,9058,,1598332113,290167071,"""navsat_link""",,2,1,24.768605,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113340906643,,9059,,1598332113,339982028,"""navsat_link""",,2,1,24.7686066667,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113390864691,,9060,,1598332113,390008286,"""navsat_link""",,2,1,24.7686066667,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113441085091,,9061,,1598332113,439878473,"""navsat_link""",,2,1,24.7686066667,55.370095,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113491177117,,9062,,1598332113,489981936,"""navsat_link""",,2,1,24.7686066667,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113541046300,,9063,,1598332113,540098038,"""navsat_link""",,2,1,24.7686083333,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113592103578,,9064,,1598332113,591017656,"""navsat_link""",,2,1,24.7686083333,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113641009596,,9065,,1598332113,640004623,"""navsat_link""",,2,1,24.7686083333,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113690881268,,9066,,1598332113,689851390,"""navsat_link""",,2,1,24.76861,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113740928996,,9067,,1598332113,739887551,"""navsat_link""",,2,1,24.76861,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332113790902538,,9068,,1598332113,789731702,"""navsat_link""",,2,1,24.76861,55.370095,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
