rosbagTimestamp,linear,x,y,z,angular,x,y,z
1598332107848907012,,0.0,0.0,0.0,,0.0,0.0,0.0
1598332107934341227,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598332107975385142,,-0.033826418221,0.0,0.0,,0.0,0.0,-0.0
1598332108019290355,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598332108104435395,,-0.033826418221,0.0,0.0,,0.0,0.0,-0.0
1598332108189563966,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598332108230712150,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1598332108274536409,,0.0459072813392,0.0,0.0,,0.0,0.0,-0.0
1598332108316001732,,0.207790747285,0.0,0.0,,0.0,0.0,-0.0
1598332108360034649,,0.234368637204,0.0,0.0,,0.0,0.0,-0.0
1598332108444910542,,0.33584779501,0.0,0.0,,0.0,0.0,-0.0
1598332108486194930,,0.350344836712,0.0,0.0,,0.0,0.0,-0.0
1598332108530284949,,0.362425684929,0.0,0.0,,0.0,0.0,-0.0
1598332108571507914,,0.437327057123,0.0,0.0,,0.0,0.0,-0.0
1598332108615572707,,0.475985795259,0.0,0.0,,0.0,0.0,-0.0
1598332108700450140,,0.550887048244,0.0,0.0,,0.0,0.0,-0.0
1598332108741859467,,0.582297325134,0.0,0.0,,0.0,0.0,-0.0
1598332108785977707,,0.582297325134,0.0,0.0,,0.0,0.0,-0.0
1598332108827032420,,0.5871296525,0.0,0.0,,0.0,0.0,-0.0
1598332108870998142,,0.596794307232,0.0,0.0,,0.0,0.0,-0.0
1598332108956164972,,0.618539869785,0.0,0.0,,0.0,0.0,-0.0
1598332108997319632,,0.674111843109,0.0,0.0,,0.0,0.0,-0.0
1598332109041571552,,0.674111843109,0.0,0.0,,0.0,0.0,-0.0
1598332109082343245,,0.67894423008,0.0,0.0,,0.0,0.0,-0.0
1598332109126427003,,0.683776438236,0.0,0.0,,0.0,0.0,-0.0
1598332109211711591,,0.693441152573,0.0,0.0,,0.0,0.0,-0.0
1598332109252894766,,0.693441152573,0.0,0.0,,0.0,0.0,-0.0
1598332109296886597,,0.700689673424,0.0,0.0,,0.0,0.0,-0.0
1598332109337868985,,0.70552200079,0.0,0.0,,0.0,0.0,-0.0
1598332109382048582,,0.70552200079,0.0,0.0,,0.0,0.0,-0.0
1598332109467082141,,0.727267563343,0.0,0.0,,0.0,0.0,-0.0
1598332109552133918,,0.758677780628,0.0,0.0,,0.0,0.0,-0.0
1598332109593263991,,0.780423343182,0.0,0.0,,0.0,0.0,-0.0
1598332109637305091,,0.780423343182,0.0,0.0,,0.0,0.0,-0.0
1598332109722325937,,0.780423343182,0.0,0.0,,0.0,0.0,-0.0
1598332109807582319,,0.785255670547,0.0,0.0,,0.0,0.0,-0.0
1598332109848606375,,0.775591015816,0.0,0.0,,0.0,0.0,-0.0
1598332109892511353,,0.780423343182,0.0,0.0,,0.0,0.0,-0.0
1598332109977643129,,0.792504191399,0.0,0.0,,0.0,0.0,-0.0
1598332110063033626,,0.802168905735,0.0,0.0,,0.0,0.0,-0.0
1598332110104176007,,0.807001233101,0.0,0.0,,0.0,0.0,-0.0
1598332110148099652,,0.807001233101,0.0,0.0,,0.0,0.0,-0.0
1598332110233359215,,0.819082140923,0.0,0.0,,0.0,0.0,-0.0
1598332110318439286,,0.823914468288,0.0,0.0,,0.0,0.0,-0.0
1598332110359453417,,0.850492358208,0.0,0.0,,0.0,0.0,-0.0
1598332110403426245,,0.850492358208,0.0,0.0,,0.0,0.0,-0.0
1598332110488806573,,0.855324685574,0.0,0.0,,0.0,0.0,-0.0
1598332110573882971,,0.867405593395,0.0,0.0,,0.0,0.0,-0.0
1598332110614871148,,0.867405593395,0.0,0.0,,0.0,0.0,-0.0
1598332110659241713,,0.872237920761,0.0,0.0,,0.0,0.0,-0.0
1598332110744611219,,0.877070128918,0.0,0.0,,0.0,0.0,-0.0
1598332110829357586,,0.89156717062,0.0,0.0,,0.0,0.0,-0.0
1598332110870399152,,0.913312852383,0.0,0.0,,0.0,0.0,-0.0
1598332110914415199,,0.913312852383,0.0,0.0,,0.0,0.0,-0.0
1598332110999352902,,0.930225968361,0.0,0.0,,0.0,0.0,-0.0
1598332111084633707,,0.947139143944,0.0,0.0,,0.0,0.0,-0.0
1598332111125876218,,0.973717033863,0.0,0.0,,0.0,0.0,-0.0
1598332111169921687,,0.983381748199,0.0,0.0,,0.0,0.0,-0.0
1598332111254922020,,1.00512731075,0.0,0.0,,0.0,0.0,-0.0
1598332111340036536,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598332111381179854,,1.07519626617,0.0,0.0,,0.0,0.0,-0.0
1598332111425023192,,1.08486104012,0.0,0.0,,0.0,0.0,-0.0
1598332111466157219,,1.11385512352,0.0,0.0,,0.0,0.0,-0.0
1598332111510499394,,1.11385512352,0.0,0.0,,0.0,0.0,-0.0
1598332111595558787,,1.11385512352,0.0,0.0,,0.0,0.0,-0.0
1598332111636538136,,1.10177409649,0.0,0.0,,0.0,0.0,-0.0
1598332111680757481,,1.10177409649,0.0,0.0,,0.0,0.0,-0.0
1598332111721809848,,1.10177409649,0.0,0.0,,0.0,0.0,-0.0
1598332111765868913,,1.11385512352,0.0,0.0,,0.0,0.0,-0.0
1598332111850880560,,1.12835204601,0.0,0.0,,0.0,0.0,-0.0
1598332111891892430,,1.13560056686,0.0,0.0,,0.0,0.0,-0.0
1598332111935965466,,1.12835204601,0.0,0.0,,0.0,0.0,-0.0
1598332111977154696,,1.12351965904,0.0,0.0,,0.0,0.0,-0.0
1598332112021053595,,1.12835204601,0.0,0.0,,0.0,0.0,-0.0
1598332112106343450,,1.12835204601,0.0,0.0,,0.0,0.0,-0.0
1598332112147429569,,1.12835204601,0.0,0.0,,0.0,0.0,-0.0
1598332112191386192,,1.12835204601,0.0,0.0,,0.0,0.0,-0.0
1598332112232551925,,1.12835204601,0.0,0.0,,0.0,0.0,-0.0
1598332112276541628,,1.12835204601,0.0,0.0,,0.0,0.0,-0.0
1598332112361888434,,1.13560056686,0.0,0.0,,0.0,0.0,-0.0
1598332112402796231,,1.12835204601,0.0,0.0,,0.0,0.0,-0.0
1598332112446860539,,1.13560056686,0.0,0.0,,0.0,0.0,-0.0
1598332112488041678,,1.12835204601,0.0,0.0,,0.0,0.0,-0.0
1598332112531966217,,1.12835204601,0.0,0.0,,0.0,0.0,-0.0
1598332112617113069,,1.12835204601,0.0,0.0,,0.0,0.0,-0.0
1598332112702174904,,1.12835204601,0.0,0.0,,0.0,0.0,-0.0
1598332112743109466,,1.1452652216,0.0,0.0,,0.0,0.0,-0.0
1598332112787516100,,1.15009760857,0.0,0.0,,0.0,0.0,-0.0
1598332112872976805,,1.15009760857,0.0,0.0,,0.0,0.0,-0.0
1598332112957659022,,1.15492987633,0.0,0.0,,0.0,0.0,-0.0
1598332112998897162,,1.16459465027,0.0,0.0,,0.0,0.0,-0.0
1598332113042773042,,1.17184317112,0.0,0.0,,0.0,0.0,-0.0
1598332113127925445,,1.16459465027,0.0,0.0,,0.0,0.0,-0.0
1598332113213032367,,1.15492987633,0.0,0.0,,0.0,0.0,-0.0
1598332113254212664,,1.15009760857,0.0,0.0,,0.0,0.0,-0.0
1598332113298099301,,1.15009760857,0.0,0.0,,0.0,0.0,-0.0
1598332113383119341,,1.17184317112,0.0,0.0,,0.0,0.0,-0.0
1598332113468258221,,1.17667543888,0.0,0.0,,0.0,0.0,-0.0
1598332113509386734,,1.18150782585,0.0,0.0,,0.0,0.0,-0.0
1598332113553405868,,1.18150782585,0.0,0.0,,0.0,0.0,-0.0
1598332113638695258,,1.18150782585,0.0,0.0,,0.0,0.0,-0.0
1598332113723606800,,1.17667543888,0.0,0.0,,0.0,0.0,-0.0
1598332113764783558,,1.19358861446,0.0,0.0,,0.0,0.0,-0.0
1598332113808677458,,1.19842100143,0.0,0.0,,0.0,0.0,-0.0
1598332113894054415,,1.19842100143,0.0,0.0,,0.0,0.0,-0.0
1598332113979201679,,1.18634009361,0.0,0.0,,0.0,0.0,-0.0
1598332114020094535,,1.18634009361,0.0,0.0,,0.0,0.0,-0.0
1598332114064489117,,1.19358861446,0.0,0.0,,0.0,0.0,-0.0
1598332114149570445,,1.19842100143,0.0,0.0,,0.0,0.0,-0.0
1598332114234560738,,1.19358861446,0.0,0.0,,0.0,0.0,-0.0
1598332114275974792,,1.18634009361,0.0,0.0,,0.0,0.0,-0.0
1598332114319949193,,1.18634009361,0.0,0.0,,0.0,0.0,-0.0
1598332114361004447,,1.19358861446,0.0,0.0,,0.0,0.0,-0.0
1598332114405183650,,1.19358861446,0.0,0.0,,0.0,0.0,-0.0
1598332114490149344,,1.18634009361,0.0,0.0,,0.0,0.0,-0.0
1598332114531302433,,1.19842100143,0.0,0.0,,0.0,0.0,-0.0
1598332114575307544,,1.19842100143,0.0,0.0,,0.0,0.0,-0.0
1598332114616348136,,1.22016644478,0.0,0.0,,0.0,0.0,-0.0
1598332114660280104,,1.22016644478,0.0,0.0,,0.0,0.0,-0.0
1598332114745725987,,1.20808565617,0.0,0.0,,0.0,0.0,-0.0
1598332114786887296,,1.20808565617,0.0,0.0,,0.0,0.0,-0.0
1598332114830769685,,1.20808565617,0.0,0.0,,0.0,0.0,-0.0
1598332114871901568,,1.2032533884,0.0,0.0,,0.0,0.0,-0.0
1598332114916042498,,1.2032533884,0.0,0.0,,0.0,0.0,-0.0
1598332115000930895,,1.2032533884,0.0,0.0,,0.0,0.0,-0.0
1598332115042105787,,1.19842100143,0.0,0.0,,0.0,0.0,-0.0
1598332115086021697,,1.19842100143,0.0,0.0,,0.0,0.0,-0.0
1598332115127443078,,1.2032533884,0.0,0.0,,0.0,0.0,-0.0
1598332115171535467,,1.2032533884,0.0,0.0,,0.0,0.0,-0.0
1598332115256440066,,1.2032533884,0.0,0.0,,0.0,0.0,-0.0
1598332115297651028,,1.2032533884,0.0,0.0,,0.0,0.0,-0.0
1598332115342065850,,1.2032533884,0.0,0.0,,0.0,0.0,-0.0
1598332115383030106,,1.20808565617,0.0,0.0,,0.0,0.0,-0.0
1598332115427005481,,1.20808565617,0.0,0.0,,0.0,0.0,-0.0
1598332115511901568,,1.22016644478,0.0,0.0,,0.0,0.0,-0.0
1598332115597484160,,1.22016644478,0.0,0.0,,0.0,0.0,-0.0
1598332115638543351,,1.22499883175,0.0,0.0,,0.0,0.0,-0.0
1598332115682392731,,1.22499883175,0.0,0.0,,0.0,0.0,-0.0
1598332115767686962,,1.22983109951,0.0,0.0,,0.0,0.0,-0.0
1598332115852611681,,1.24191212654,0.0,0.0,,0.0,0.0,-0.0
1598332115893753604,,1.24191212654,0.0,0.0,,0.0,0.0,-0.0
1598332115937765916,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332116022982817,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332116108044968,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332116149392322,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332116193496475,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332116278535487,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332116363475617,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332116404934538,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332116448900861,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332116533824798,,1.23466348648,0.0,0.0,,0.0,0.0,-0.0
1598332116619186012,,1.24191212654,0.0,0.0,,0.0,0.0,-0.0
1598332116660198155,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332116704059101,,1.24191212654,0.0,0.0,,0.0,0.0,-0.0
1598332116789238770,,1.24191212654,0.0,0.0,,0.0,0.0,-0.0
1598332116874422484,,1.24191212654,0.0,0.0,,0.0,0.0,-0.0
1598332116915469267,,1.24191212654,0.0,0.0,,0.0,0.0,-0.0
1598332116959421322,,1.24191212654,0.0,0.0,,0.0,0.0,-0.0
1598332117044589792,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332117129610819,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332117170864576,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332117214989080,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332117256283596,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332117300293053,,1.24191212654,0.0,0.0,,0.0,0.0,-0.0
1598332117385248100,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332117426424626,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332117470695027,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332117511924550,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332117555823293,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332117640672062,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332117682121942,,1.24191212654,0.0,0.0,,0.0,0.0,-0.0
1598332117726171976,,1.24191212654,0.0,0.0,,0.0,0.0,-0.0
1598332117767299852,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332117811382210,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332117896415848,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332117937530208,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332117981520612,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332118022629888,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332118066546992,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332118151877825,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332118193019512,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332118236910614,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332118277962433,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332118322354003,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332118407495660,,-0.172233134508,0.0,0.0,,0.0,0.0,-0.198601767421
1598332118448578750,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332118492513291,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332118533903679,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332118577859790,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332118662871089,,1.23466348648,0.0,0.0,,0.0,0.0,-0.0
1598332118748014014,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332118789195987,,1.24191212654,0.0,0.0,,0.0,0.0,-0.0
1598332118833122332,,1.24191212654,0.0,0.0,,0.0,0.0,-0.0
1598332118918241866,,1.24674451351,0.0,0.0,,0.0,0.0,-0.0
1598332119003291800,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332119044341185,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332119088311169,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332119173597292,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332119258585315,,1.25640916824,0.0,0.0,,0.0,0.0,-0.0
1598332119299712172,,1.25640916824,0.0,0.0,,0.0,0.0,-0.0
1598332119343735313,,1.25157678127,0.0,0.0,,0.0,0.0,-0.0
1598332119429092523,,1.26124155521,0.0,0.0,,0.0,0.0,-0.0
1598332119514091176,,1.25640916824,0.0,0.0,,0.0,0.0,-0.0
1598332119555195120,,1.27332222462,0.0,0.0,,0.0,0.0,-0.0
1598332119599505519,,1.26848995686,0.0,0.0,,0.0,0.0,-0.0
1598332119684436026,,1.27332222462,0.0,0.0,,0.0,0.0,-0.0
1598332119769599746,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332119810798070,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332119854804489,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332119939797538,,1.27332222462,0.0,0.0,,0.0,0.0,-0.0
1598332120024920799,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120065939261,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120109978027,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120151310474,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120195216746,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120280476045,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120321667132,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120365616487,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120406725494,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120451014507,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120535938386,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120577111393,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120621063546,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120662183563,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120706347211,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120791300342,,1.27815461159,0.0,0.0,,0.0,0.0,-0.0
1598332120832452897,,1.28298699856,0.0,0.0,,0.0,0.0,-0.0
1598332120876548194,,1.28298699856,0.0,0.0,,0.0,0.0,-0.0
1598332120917685093,,1.28298699856,0.0,0.0,,0.0,0.0,-0.0
1598332120961656226,,1.28298699856,0.0,0.0,,0.0,0.0,-0.0
