rosbagTimestamp,linear,x,y,z,angular,x,y,z
1598331880544052862,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331880585117645,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331880629053381,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331880670061453,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331880714105067,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331880799242468,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331880840462702,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331880884383084,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331880925409743,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331880969459951,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881054630352,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881095524693,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881139646209,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881180802047,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881224791455,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881309805647,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881350925466,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881395195617,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881436386723,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881480293003,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881565307907,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881606796587,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881650727087,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881691890232,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881735760685,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881820939684,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881862027777,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881906006218,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881947057311,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331881991118328,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331882076402322,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331882161453348,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331882202557973,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331882246652208,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331882331675543,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331882416676494,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331882457945426,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331882501863120,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331882586925301,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331882672176396,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331882713181984,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331882757149337,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331882842193991,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331882927597183,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331882968696667,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331883012600349,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331883097744493,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331883182743492,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331883223868933,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331883267785309,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331883353284394,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331883438223225,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331883479362666,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331883523359824,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331883608493921,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331883693310999,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331883734805762,,0.0,0.0,0.0,,0.0,0.0,0.0
1598331883778775259,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331883863608098,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1598331883948775401,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331883990097711,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331884033980161,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1598331884119037434,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1598331884204195887,,-0.0241617262363,0.0,0.0,,0.0,0.0,-0.0
1598331884245328881,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1598331884289520551,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1598331884330514602,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1598331884374582312,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1598331884459740667,,0.32376691699,0.0,0.0,,0.0,0.0,-0.0
1598331884500774595,,0.437327057123,0.0,0.0,,0.0,0.0,-0.0
1598331884544823560,,0.44940790534,0.0,0.0,,0.0,0.0,-0.0
1598331884586021354,,0.625788390636,0.0,0.0,,0.0,0.0,-0.0
1598331884630147972,,0.666863322258,0.0,0.0,,0.0,0.0,-0.0
1598331884715095357,,0.763510167599,0.0,0.0,,0.0,0.0,-0.0
1598331884756148987,,0.855324685574,0.0,0.0,,0.0,0.0,-0.0
1598331884800140280,,0.872237920761,0.0,0.0,,0.0,0.0,-0.0
1598331884841397547,,0.961636185646,0.0,0.0,,0.0,0.0,-0.0
1598331884885262262,,0.961636185646,0.0,0.0,,0.0,0.0,-0.0
1598331884970336181,,0.951971530914,0.0,0.0,,0.0,0.0,-0.0
1598331885011355444,,0.95680385828,0.0,0.0,,0.0,0.0,-0.0
1598331885055528118,,0.95680385828,0.0,0.0,,0.0,0.0,-0.0
1598331885096622610,,0.935058295727,0.0,0.0,,0.0,0.0,-0.0
1598331885140600165,,0.930225968361,0.0,0.0,,0.0,0.0,-0.0
1598331885225804652,,0.947139143944,0.0,0.0,,0.0,0.0,-0.0
1598331885266937523,,0.973717033863,0.0,0.0,,0.0,0.0,-0.0
1598331885310858745,,0.973717033863,0.0,0.0,,0.0,0.0,-0.0
1598331885352068399,,0.973717033863,0.0,0.0,,0.0,0.0,-0.0
1598331885395986913,,0.973717033863,0.0,0.0,,0.0,0.0,-0.0
1598331885481117125,,0.968884706497,0.0,0.0,,0.0,0.0,-0.0
1598331885522182615,,0.961636185646,0.0,0.0,,0.0,0.0,-0.0
1598331885566244461,,0.973717033863,0.0,0.0,,0.0,0.0,-0.0
1598331885607268628,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331885651341502,,1.01720821857,0.0,0.0,,0.0,0.0,-0.0
1598331885736566847,,1.02204048634,0.0,0.0,,0.0,0.0,-0.0
1598331885821402589,,1.02687287331,0.0,0.0,,0.0,0.0,-0.0
1598331885862859439,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331885906940334,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331885991949426,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331886077123153,,1.05345070362,0.0,0.0,,0.0,0.0,-0.0
1598331886118180779,,1.07519626617,0.0,0.0,,0.0,0.0,-0.0
1598331886162072218,,1.07519626617,0.0,0.0,,0.0,0.0,-0.0
1598331886247230615,,1.07519626617,0.0,0.0,,0.0,0.0,-0.0
1598331886332539728,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331886373557901,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331886417419262,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331886502548053,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331886587866817,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331886628766351,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331886672777401,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331886758092659,,1.05345070362,0.0,0.0,,0.0,0.0,-0.0
1598331886843074883,,1.05828297138,0.0,0.0,,0.0,0.0,-0.0
1598331886884247604,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331886928439384,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331887013349048,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331887098361238,,1.03653752804,0.0,0.0,,0.0,0.0,-0.0
1598331887139607117,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331887183555559,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331887268619238,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331887353806411,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331887394930448,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331887438855869,,1.04378592968,0.0,0.0,,0.0,0.0,-0.0
1598331887523817114,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331887609359926,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331887650375732,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331887694300747,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
1598331887735437757,,1.04861831665,0.0,0.0,,0.0,0.0,-0.0
