rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1598331880499732734,,7177,,1598331880,498606939,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331880550362624,,7178,,1598331880,549434837,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.46,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331880600443420,,7179,,1598331880,599431336,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331880649515064,,7180,,1598331880,648609008,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.44,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331880700400876,,7181,,1598331880,699393117,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331880750520759,,7182,,1598331880,749502600,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331880799404676,,7183,,1598331880,798301920,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.44,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331880850355734,,7184,,1598331880,849357221,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331880900390237,,7185,,1598331880,899375176,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331880950504590,,7186,,1598331880,949524389,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331881000485567,,7187,,1598331880,999373260,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.44,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331881050453855,,7188,,1598331881,49426475,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331881102356533,,7189,,1598331881,101248460,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331881150224041,,7190,,1598331881,149178249,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331881200189189,,7191,,1598331881,199170605,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331881250373360,,7192,,1598331881,249378107,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331881300392751,,7193,,1598331881,299337373,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331881350293430,,7194,,1598331881,349135763,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331881400128569,,7195,,1598331881,399187615,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331881449932601,,7196,,1598331881,449025164,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.44,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331881500189771,,7197,,1598331881,499118452,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331881550005883,,7198,,1598331881,549076620,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.44,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331881599960861,,7199,,1598331881,598994815,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
1598331881650078808,,7200,,1598331881,648962927,"""navsat_link""",,2,1,24.7685683333,55.3700883333,81.45,"[1.9599999999999997, 0.0, 0.0, 0.0, 1.9599999999999997, 0.0, 0.0, 0.0, 7.839999999999999]",1
