rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1598332154239161443,,9363,,1598332154,238030435,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332154290168417,,9364,,1598332154,289127860,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332154340125412,,9365,,1598332154,339179349,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332154390069824,,9366,,1598332154,389035170,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332154440127002,,9367,,1598332154,439172158,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332154490116333,,9368,,1598332154,489086401,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332154539977335,,9369,,1598332154,538905089,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332154590865975,,9370,,1598332154,589889036,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332154640045748,,9371,,1598332154,639017609,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.47,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332154689914652,,9372,,1598332154,688832692,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332154739731727,,9373,,1598332154,738773618,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332154789653751,,9374,,1598332154,788721538,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332154839835115,,9375,,1598332154,838845576,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332154889802335,,9376,,1598332154,888756886,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332154939764642,,9377,,1598332154,938848710,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332154989974934,,9378,,1598332154,988872724,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332155039721920,,9379,,1598332155,38738016,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332155092929457,,9380,,1598332155,91739654,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332155139819738,,9381,,1598332155,138646983,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332155189626332,,9382,,1598332155,188590410,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332155239621357,,9383,,1598332155,238558690,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.44,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332155289720284,,9384,,1598332155,288695904,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.45,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
1598332155339492679,,9385,,1598332155,338561027,"""navsat_link""",,2,1,24.7685666667,55.3700883333,81.46,"[1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 6.760000000000001]",1
